Run,niche,niche_category,source_folder,my_host,my_host[number],host_category,author,exp_type_location,16S_region,doi,DNA_isolation_method,country_of_sampling,seq_platforrm,the most abundant kingdom,the most abundant phylum,the most abundant class,the most abundant order,the most abundant family,the most abundant genus,the most abundant species/strain,the most abundant ASV,Actino_enrichment
SRR23458109,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_suncheonense,ASV_115,not_assessed
SRR23458119,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Flavobacterium_suncheonense,ASV_115,not_assessed
SRR23458124,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Flavobacterium_suncheonense,ASV_115,not_assessed
SRR23458126,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Flavobacterium_suncheonense,ASV_115,not_assessed
SRR23458147,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,Flavobacterium_suncheonense,ASV_115,not_assessed
SRR23458150,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Caballeronia_pedi,ASV_108,not_assessed
SRR23458155,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Caulobacteraceae,Flavobacterium,Pseudomonas_sp._LTGT-11-2Z,ASV_23,not_assessed
SRR23458156,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,,ASV_115,not_assessed
SRR23458158,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Rhodanobacter_sp._C06,ASV_44,not_assessed
SRR23458159,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Flavobacterium_suncheonense,ASV_44,not_assessed
SRR23458161,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Flavobacterium_suncheonense,ASV_19047,not_assessed
SRR23458170,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Caulobacteraceae,Flavobacterium,Lysobacter_sp._7B-228,ASV_199,not_assessed
SRR23458099,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,Caballeronia_pedi,ASV_108,not_assessed
SRR23458165,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,,ASV_115,not_assessed
SRR23458166,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Flavobacterium,Flavobacterium_suncheonense,ASV_115,not_assessed
SRR23458060,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Flavobacterium,,ASV_445,not_assessed
SRR23458121,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Caulobacteraceae,Asticcacaulis,,ASV_108,not_assessed
SRR23458154,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,,ASV_115,not_assessed
SRR23458169,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Flavobacteriaceae,Flavobacterium,,ASV_115,not_assessed
SRR23458172,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,,ASV_108,not_assessed
SRR23458134,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Caballeronia_pedi,ASV_108,not_assessed
SRR23458110,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys,,ASV_44,not_assessed
SRR23458111,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,,ASV_44,not_assessed
SRR23458114,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,,ASV_108,not_assessed
SRR23458115,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Caulobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,,ASV_3,not_assessed
SRR23458118,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Burkholderia-Caballeronia-Paraburkholderia,,ASV_108,not_assessed
SRR23458123,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Caballeronia_pedi,ASV_108,not_assessed
SRR23458117,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458142,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458143,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458144,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._M1,ASV_1416,not_assessed
SRR23458173,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458141,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._LTGT-11-2Z,ASV_23,not_assessed
SRR23458090,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458116,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458137,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458145,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Rhizobiales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458138,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Rhizobiales,Pseudomonadaceae,Pseudomonas,,ASV_3,not_assessed
SRR23458139,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas_sp._m1(2006),ASV_3,not_assessed
SRR23458140,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Rhizobiales,Pseudomonadaceae,Pseudomonas,,ASV_3,not_assessed
SRR23458171,unknown,rhizosphere,rapeseed-Zhang,rapeseed,rapeseed[01],cabbage family,Zhang,glasshouse,799F-1193R,https//doi.org/10.3390/microorganisms11030724 ,OMEGA soil,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Burkholderia-Caballeronia-Paraburkholderia,Caballeronia_pedi,ASV_108,not_assessed
CRR641257,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Acidobacteriae,Acidobacteriales,Acidobacteriaceae_(Subgroup_1),,,ASV_9025,not_assessed
CRR641252,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Acidobacteriae,Acidobacteriales,Koribacteraceae,,,ASV_10555,not_assessed
CRR641256,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Koribacteraceae,,,ASV_9025,not_assessed
CRR641255,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Acidobacteriae,Acidobacteriales,Koribacteraceae,,,ASV_11023,not_assessed
CRR641174,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Gaiella,,ASV_433,not_assessed
CRR641107,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Anaeromyxobacter,myxobacterium_KC,ASV_1250,not_assessed
CRR641124,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Sideroxydans,Geothrix_fermentans_DSM_14018,ASV_1250,not_assessed
CRR641135,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Sideroxydans,Sideroxydans_lithotrophicus_ES-1,ASV_568,not_assessed
CRR641189,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Piscinibacter,Inostemma_sp._AD-2014,ASV_1725,not_assessed
CRR641253,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Geobacteraceae,,,ASV_8429,not_assessed
CRR641254,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Acidobacteriae,Burkholderiales,Anaeromyxobacteraceae,,,ASV_9025,not_assessed
CRR641166,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rs-E47_termite_group,GWE2-42-42,Bacteroidetes_bacterium_GWE2_42_42,ASV_1618,not_assessed
CRR641111,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Sorangiineae_bacterium_NIC37A_2,,ASV_929,not_assessed
CRR641158,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Sideroxydans,Sideroxydans_lithotrophicus_ES-1,ASV_568,not_assessed
CRR641145,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Sideroxydans,Sideroxydans_lithotrophicus_ES-1,ASV_568,not_assessed
CRR641119,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sideroxydans,,ASV_2866,not_assessed
CRR641190,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Rhodocyclaceae_bacterium_enrichment_culture_clone_ANA-RAS-19,ASV_2241,not_assessed
CRR641148,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Sideroxydans,Sideroxydans_lithotrophicus_ES-1,ASV_568,not_assessed
CRR641222,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Sideroxydans,Sideroxydans_lithotrophicus_ES-1,ASV_568,not_assessed
CRR641236,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Sideroxydans_lithotrophicus_ES-1,ASV_438,not_assessed
CRR641133,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Sideroxydans,Sideroxydans_lithotrophicus_ES-1,ASV_568,not_assessed
CRR641241,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Streptomycetaceae,Streptomyces,Streptomyces_sp,ASV_335,not_assessed
CRR641202,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Streptomycetaceae,Streptomyces,Denitratisoma_oestradiolicum,ASV_438,not_assessed
CRR641171,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Denitratisoma_oestradiolicum,ASV_438,not_assessed
CRR641168,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter,Aquincola_sp._ID0723,ASV_1613,not_assessed
CRR641191,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Denitratisoma,Ideonella_sp,ASV_173,not_assessed
CRR641164,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,GWE2-42-42,Bacteroidetes_bacterium_GWE2_42_42,ASV_438,not_assessed
CRR641178,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Denitratisoma,Denitratisoma_oestradiolicum,ASV_438,not_assessed
CRR641192,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Rhodocyclaceae_bacterium_enrichment_culture_clone_ANA-RAS-19,ASV_438,not_assessed
CRR641232,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Denitratisoma_oestradiolicum,ASV_438,not_assessed
CRR641244,root,endosphere,rice-China-Liu,rice,rice[01],rice,Liu,field,799F-1193R,10.1093/ismejo/wrae006,FastDNA Spin Kit,China,Novaseq,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Denitratisoma,Denitratisoma_oestradiolicum,ASV_438,not_assessed
